"id","title","isbn","category_id","publisher_id","publish_year","image_url_s","image_url_m","image_url_l","created_at","updated_at","author_id"
13321,Spring Break (Terror Academy Series Four),"425139697",8,7,1993,http://images.amazon.com/images/P/0425139697.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425139697.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425139697.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13322,Bloodlines (Vampire Twins Vol 1),"61062472",8,177,1994,http://images.amazon.com/images/P/0061062472.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061062472.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061062472.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13323,Snow White Blood Red,"380718758",8,181,1993,http://images.amazon.com/images/P/0380718758.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380718758.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380718758.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13324,Dark Angel (Casteel),"067172939X",8,40,1990,http://images.amazon.com/images/P/067172939X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067172939X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067172939X.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13325,Heaven (Casteel),"671729446",8,40,1990,http://images.amazon.com/images/P/0671729446.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671729446.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671729446.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13326,The Works of Robert Browning,"1853264180",8,935,1999,http://images.amazon.com/images/P/1853264180.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853264180.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853264180.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13327,Blandings Castle,"1585673382",8,602,2002,http://images.amazon.com/images/P/1585673382.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1585673382.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1585673382.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13328,Action Origami: Over 25 Animated Paperfolding Projects,"1842157086",8,337,2002,http://images.amazon.com/images/P/1842157086.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1842157086.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1842157086.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13329,CÃ£es (FicÃ§Ã£o portuguesa),"972708530X",8,2092,1999,http://images.amazon.com/images/P/972708530X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/972708530X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/972708530X.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13330,A varanda do frangipani: Romance (Uma terra sem amos),"9722110500",8,856,1996,http://images.amazon.com/images/P/9722110500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9722110500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9722110500.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13331,Jesus and the Adman,"2257580",8,579,1998,http://images.amazon.com/images/P/0002257580.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0002257580.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0002257580.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13332,Joe Goulds Secret,"375708049",5,140,1999,http://images.amazon.com/images/P/0375708049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375708049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375708049.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13333,Little Kingdoms: Three Novellas,"375701435",1,140,1998,http://images.amazon.com/images/P/0375701435.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375701435.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375701435.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13334,Cada homem Ã© uma raÃ§a: EstÃ³rias (Uma Terra sem amos),"9722100718",8,856,1990,http://images.amazon.com/images/P/9722100718.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9722100718.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9722100718.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13335,A Cidade E as Serras,"9721030791",8,2093,1998,http://images.amazon.com/images/P/9721030791.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9721030791.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9721030791.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13336,Once upon a More Enlightened Time: More Politically Correct Bedtime Stories,"28604199",1,255,1995,http://images.amazon.com/images/P/0028604199.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0028604199.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0028604199.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13337,Man or Mango? : A Lament,"374202281",8,167,1998,http://images.amazon.com/images/P/0374202281.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374202281.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374202281.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13338,The Cosmic Serpent: DNA and the Origins of Knowledge,"874779111",8,6,1998,http://images.amazon.com/images/P/0874779111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0874779111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0874779111.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13339,The Sheriff and the Folsom Man Murders,"345369491",5,92,1993,http://images.amazon.com/images/P/0345369491.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345369491.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345369491.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13340,Roger Caras Treasury of Great Cat Stories,"525484272",1,141,1988,http://images.amazon.com/images/P/0525484272.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525484272.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525484272.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13341,Color Purple,"671526022",8,175,1983,http://images.amazon.com/images/P/0671526022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671526022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671526022.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13342,Love Medicine and Miracles,"60154969",8,34,1986,http://images.amazon.com/images/P/0060154969.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060154969.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060154969.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13343,April 1865: The Month That Saved America,"60930888",8,66,2002,http://images.amazon.com/images/P/0060930888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060930888.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060930888.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13344,An American Requiem : God My Father and the War That Came Between Us,"039585993X",4,103,1997,http://images.amazon.com/images/P/039585993X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039585993X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039585993X.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13345,Fear Street. Teufelskreis. Es gibt kein Entkommen... ( Ab 12 J.).,"3785538448",8,2094,2001,http://images.amazon.com/images/P/3785538448.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3785538448.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3785538448.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13346,A Love of My Own: A Novel,"385492707",1,73,2002,http://images.amazon.com/images/P/0385492707.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385492707.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385492707.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13347,Spider Mansion,"140369945",8,209,1996,http://images.amazon.com/images/P/0140369945.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140369945.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140369945.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13348,Pride &amp Prejudice,"1566191432",8,782,1993,http://images.amazon.com/images/P/1566191432.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1566191432.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1566191432.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13349,The New Diary: How to Use a Journal for Self-Guidance and Expanded Creativity,"874771501",8,672,1979,http://images.amazon.com/images/P/0874771501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0874771501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0874771501.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13350,When the Heart Waits : Spiritual Direction for Lifes Sacred Questions,"60645873",8,304,1992,http://images.amazon.com/images/P/0060645873.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060645873.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060645873.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13351,Hinds Feet on High Places Women,"768420350",8,2095,1999,http://images.amazon.com/images/P/0768420350.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0768420350.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0768420350.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13352,Up on the Mountain,"1557250537",8,1022,1992,http://images.amazon.com/images/P/1557250537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1557250537.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1557250537.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13353,The Cup of Our Life: A Guide for Spiritual Growth,"877936250",8,2096,1997,http://images.amazon.com/images/P/0877936250.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877936250.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877936250.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13354,Armchair Mystic: Easing into Contemplative Prayer,"867164301",8,1058,2001,http://images.amazon.com/images/P/0867164301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0867164301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0867164301.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13355,A Place Called Simplicity,"1565070569",8,1008,1993,http://images.amazon.com/images/P/1565070569.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565070569.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565070569.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13356,What Happens When Women Pray,"896939758",8,2097,1992,http://images.amazon.com/images/P/0896939758.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0896939758.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0896939758.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13357,Life Is Short-Wear Your Party Pants: Ten Simple Truths That Lead to an Amazing Life,"1401901484",8,707,2003,http://images.amazon.com/images/P/1401901484.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1401901484.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1401901484.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13358,A Healing Walk With St. Ignatius: Discovering Gods Presence in Difficult Times,"829419888",8,2098,2003,http://images.amazon.com/images/P/0829419888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0829419888.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0829419888.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13359,A Tree Full of Angels : Seeing the Holy in the Ordinary,"62548689",8,304,1990,http://images.amazon.com/images/P/0062548689.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062548689.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062548689.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13360,A New Set of Eyes: Discovering the Hidden God,"824519302",8,1335,2002,http://images.amazon.com/images/P/0824519302.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0824519302.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0824519302.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13361,Mortal Pursuit,"451182006",8,57,1997,http://images.amazon.com/images/P/0451182006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451182006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451182006.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13362,Tom Clancys Op-Center: Mission of Honor (Tom Clancys Op Center (Paperback)),"425186709",8,7,2002,http://images.amazon.com/images/P/0425186709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425186709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425186709.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13363,Serpent : A Novel from the NUMA Files (Numa Files Series),"671026682",1,40,2000,http://images.amazon.com/images/P/0671026682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671026682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671026682.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13364,Fountain Society : A NOVEL,"684846608",1,160,1999,http://images.amazon.com/images/P/0684846608.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684846608.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684846608.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13365,The Jane Austen Book Club,"399151613",8,1238,2004,http://images.amazon.com/images/P/0399151613.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399151613.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399151613.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13366,Focaults Pendulum,"330314971",8,596,0,http://images.amazon.com/images/P/0330314971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330314971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330314971.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13367,Extraordinary Popular Delusions &amp the Madness of Crowds,"051788433X",8,954,1995,http://images.amazon.com/images/P/051788433X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051788433X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051788433X.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13368,Biomimicry: Innovation Inspired by Nature,"688160999",8,1585,1998,http://images.amazon.com/images/P/0688160999.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688160999.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688160999.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13369,The Incidental Guru: Lessons in Healing from a Dog,"1553662415",8,2099,2002,http://images.amazon.com/images/P/1553662415.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1553662415.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1553662415.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13370,Hopes Edge: The Next Diet for a Small Planet,"1585421499",8,672,2002,http://images.amazon.com/images/P/1585421499.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1585421499.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1585421499.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13371,The Sheltering Sky (Vintage International),"679729798",8,154,1990,http://images.amazon.com/images/P/0679729798.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679729798.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679729798.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13372,Lost in Translation: A Life in a New Language,"140127739",8,56,1990,http://images.amazon.com/images/P/0140127739.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140127739.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140127739.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13373,Letters to a Young Poet/the Possibility of Being,"1567315208",8,890,2002,http://images.amazon.com/images/P/1567315208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567315208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567315208.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13374,En estas casas ya se sabe (ColecciÃ³n Orreaga saila),"8486597862",8,2100,1993,http://images.amazon.com/images/P/8486597862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8486597862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8486597862.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13375,Testigo En La Sombra,"8401493196",8,598,1999,http://images.amazon.com/images/P/8401493196.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8401493196.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8401493196.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13376,LA Puerta Del Destino/Postern of Fate,"8427203004",8,114,1984,http://images.amazon.com/images/P/8427203004.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8427203004.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8427203004.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13377,Pasajero Para Francfort,"8427202911",8,1479,1984,http://images.amazon.com/images/P/8427202911.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8427202911.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8427202911.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13378,OperaciÃ³n Mendi (Orreaga),"8486597161",8,2100,1991,http://images.amazon.com/images/P/8486597161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8486597161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8486597161.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13379,Ulysses (Penguin Modern Classics),"141182806",8,99,2000,http://images.amazon.com/images/P/0141182806.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141182806.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141182806.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13380,SNOW TIGER,"6143199",8,43,1976,http://images.amazon.com/images/P/0006143199.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0006143199.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0006143199.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13381,Plague Dogs,"140050000",8,427,0,http://images.amazon.com/images/P/0140050000.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140050000.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140050000.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13382,Bliss,"843949090",8,571,2001,http://images.amazon.com/images/P/0843949090.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843949090.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843949090.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13383,The Cat Who Killed Lilian Jackson Braun: A Parody,"1893224848",8,2101,2003,http://images.amazon.com/images/P/1893224848.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1893224848.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1893224848.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13384,Gone to the Dogs,"553586335",8,36,2003,http://images.amazon.com/images/P/0553586335.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553586335.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553586335.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13385,Angelic Layer Battle.1 Das ist das Ei in dem die TrÃ?Â¤ume ruhen,"3551749612",8,1554,2001,http://images.amazon.com/images/P/3551749612.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3551749612.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3551749612.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13386,Angelic Layer Battle.2 Gemeinsam mit Hikaru schaff ich es!,"3551749620",8,1554,2001,http://images.amazon.com/images/P/3551749620.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3551749620.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3551749620.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
13387,Angel Sanctuary Bd.4,"3551751846",8,1554,2001,http://images.amazon.com/images/P/3551751846.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3551751846.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3551751846.01.LZZZZZZZ.jpg,2026-05-26 00:56:03.166 +0530,2026-05-27 20:55:13.069 +0530,
